Unnamed: 0,subject_hash,project,hip_flexion_median,hip_adduction_median,hip_rotation_median,knee_angle_median,ankle_angle_median,lumbar_extension_median,lumbar_bending_median,lumbar_rotation_median,neck_extension_median,neck_bending_median,neck_rotation_median,arm_flex_median,arm_add_median,elbow_flex_median,All_median,camera_name,RTE (cm),pelvis_tilt_mean,pelvis_list_mean,pelvis_rotation_mean,hip_flexion_r_mean,hip_adduction_r_mean,hip_rotation_r_mean,knee_angle_r_mean,ankle_angle_r_mean,subtalar_angle_r_mean,hip_flexion_l_mean,hip_adduction_l_mean,hip_rotation_l_mean,knee_angle_l_mean,ankle_angle_l_mean,subtalar_angle_l_mean,lumbar_extension_mean,lumbar_bending_mean,lumbar_rotation_mean
1514,GXOCbotCcEGXCdRJ,LLPU,6.588441395953042,4.300097138159514,5.30598841016109,6.8118266262634455,4.218014034792927,2.7840642222635124,1.836903476698164,1.3465357165410403,5.742623938288336,4.723855776695325,5.740558953246481,4.06297359162389,7.748596132157464,6.548716086238875,4.688263391627496,22047081,7.561459335544346,3.2014327,2.4327614,3.5288043,6.395021,5.4280453,4.7853603,7.069175,4.2413,14.88571,9.532455,3.4219432,7.7211084,10.997142,5.3054347,10.652209,4.125764,1.9399135,1.5212487
1515,GXOCbotCcEGXCdRJ,LLPU,4.596703865228612,3.096886799461732,4.474121495694687,4.751095295146182,6.895741452504907,2.7383224823979293,2.0720692198656825,2.279221781773832,3.5356268989663167,2.9420035712255967,5.196376430461029,3.981454600067872,7.851342207074169,7.004645249091799,4.369275402305744,22047081,9.143437391230464,4.564588,2.201525,3.2072084,7.3623405,4.288031,3.8136241,10.185724,9.884159,9.951256,7.3206887,3.017925,6.6751437,5.3641777,6.052333,17.903322,3.471543,2.288306,2.8288004
1516,GXOCbotCcEGXCdRJ,LLPU,6.711522053373442,5.171545147377125,5.372580744643006,7.946320336621128,4.545551622363692,2.3495505754348445,1.9592628698852408,1.340124321445191,7.30859232614897,5.92873278946147,4.686307336377556,4.026694842132404,6.116934354231516,5.44515843341792,4.795229522600085,22047081,6.498596881471691,3.3815134,2.657788,2.8711965,7.4568872,6.324263,5.844545,9.875994,5.451234,17.314703,8.375046,4.2548,6.632127,10.772341,5.2380185,9.751885,3.380026,2.1726568,1.7572438
1517,GXOCbotCcEGXCdRJ,LLPU,4.722337983706862,3.61282961036667,5.829311809884243,5.998313289459258,6.404843358646861,3.1612329860338857,2.563109565050782,2.870772751007643,6.024575766658113,3.693414687482896,5.149577138687121,3.6582771126089297,6.785315452754624,6.641963394866305,4.795761424269778,22047081,9.783191776233158,4.941245,2.6551816,3.174788,7.2745805,5.034245,4.293808,8.521563,8.437825,9.361486,8.730545,3.8254447,9.161159,8.059988,6.9436874,18.589008,3.372696,2.9837744,3.1998272
1518,GXOCbotCcEGXCdRJ,LLPU,4.894214177421439,2.445924207167151,2.9189139422129964,4.47866723993056,8.89492396742841,3.2298477064089988,1.7672262855038638,1.0192839260173918,2.5133326388394583,1.4576608372018882,1.8821628798270311,2.9973630776053213,4.583885671421449,3.003435825648624,3.210994569527408,21074920,15.813165477245866,2.4225225,1.4735739,2.9475863,4.8528132,3.4735003,2.6859496,5.52628,9.875062,6.5456324,6.372639,2.8012276,4.2262287,5.7905602,9.56676,8.162218,3.963292,2.0056903,1.2517338
1519,GXOCbotCcEGXCdRJ,LLPU,4.861153092632715,3.2150309919057314,3.632253587354478,5.895811048883703,6.573253941363269,2.7822501814376546,2.1493949637518,2.009343670093244,2.489974652798025,2.4490726527996705,3.5381275825182,3.920326229087039,6.326625432548134,5.302863054741143,3.777423007062197,21074920,15.95305668475049,2.4243515,2.2316127,1.8878527,4.8284435,3.6673849,3.6413574,5.473446,6.4513717,18.544464,7.5973897,3.4801538,4.3184323,8.820993,8.143311,7.9222293,3.2429328,2.3309374,2.1833582
1520,GXOCbotCcEGXCdRJ,LLPU,4.416514365937001,1.8195672992908845,2.902197147807508,3.903952270045024,9.838117331927664,3.771689034385282,2.2730660818043886,1.0463634198565823,3.5608262244183644,2.3318389148080034,2.297506317590232,4.60489020624284,4.760388699370615,5.410982112084468,3.563260603422894,21074920,14.72101057521748,2.4985862,1.4503566,2.9335232,4.833505,3.274133,3.8398955,6.4844747,11.95437,7.536046,4.875853,2.4305143,3.743507,3.9658115,10.235865,8.654705,4.243692,2.1621115,1.4040589
1522,GXOCbotCcEGXCdRJ,LLPU,3.5542048411806246,2.1724781440951206,3.7050583760276607,4.371642567056927,7.663465634724272,3.748668312150402,1.987073538237139,1.3275825766906983,2.9823691822719995,1.691889643306938,2.1191984857747186,2.651873543239085,5.569964451443159,3.560494564545913,3.2111759485012468,21074920,15.508456211894686,2.5065603,1.8213454,2.5833545,3.589655,4.09444,3.634886,4.9525237,11.5611,7.07257,4.402853,2.0245647,4.6818094,5.166002,8.390627,8.40208,3.7872336,2.1205997,1.4806212
1523,GXOCbotCcEGXCdRJ,LLPU,4.748915136335923,3.535635287518997,2.7380902035380155,5.879447772812263,5.922354586358207,2.949387711450933,1.730347498685768,1.9388395752311856,2.785419632597633,2.4909584534443505,4.146433636556177,3.896246080366341,5.910814303873234,7.039533940148426,3.855792393068141,21074920,18.242044723118816,3.5665452,2.2501311,2.538807,5.8525186,4.8213167,3.5496848,5.653762,6.5438576,19.725023,6.0154366,2.4695537,3.1092238,8.761239,8.574459,8.375019,4.087499,2.1208005,2.0788589
1524,GXOCbotCcEGXCdRJ,LLPU,5.944506230363191,2.333992912708439,2.693197310563427,8.03320904012816,7.672613518111778,5.757457554639578,1.500480521045393,0.9725560344935252,9.878840883440246,3.3887680105731115,3.0472120496728,5.27940695565571,1.7327888101124125,5.701805459958602,3.8140627052914335,21132272,12.387838252242725,2.2084439,1.2563208,4.8510857,9.267053,2.6272008,4.3491764,13.809475,10.216005,9.329579,7.0913935,2.7176578,2.8976047,7.2626286,8.17506,7.9326954,6.02748,1.6396475,1.2914791
1525,GXOCbotCcEGXCdRJ,LLPU,12.532087016791422,2.440751437970725,4.087763427020912,17.085761116611817,7.945679723750113,3.883983043984621,1.6831130260436864,2.022382638674104,6.059573685208359,2.5850553355932684,3.178222569371325,4.215174998755962,3.474549464355056,3.348564787886933,4.160741854317583,21132272,15.910190940615578,1.9830998,1.273352,2.885447,9.072928,3.6166482,5.6738877,18.176485,9.5847435,9.745395,19.038599,2.18758,3.7868698,17.15228,8.714476,11.407647,4.662535,2.034531,2.010343
1526,GXOCbotCcEGXCdRJ,LLPU,5.503122443689349,2.406640046205785,2.5858540413203515,6.677560160102018,8.078153431506381,6.869730377355034,1.3364287551362015,0.9908873112314572,11.196314023684836,3.4541122395450983,3.2295818311922213,9.309868365761597,2.3866275336156897,8.138958291303414,4.130627409981591,21132272,11.614976352224144,1.7654842,1.4081652,4.932245,8.307093,2.3704255,4.095187,10.965103,10.839905,9.478619,6.9452887,2.9329605,2.7297506,6.429803,8.348682,7.592426,6.6460185,1.5722128,1.3736199
1527,GXOCbotCcEGXCdRJ,LLPU,10.436738487301955,2.597189768169246,4.226690913338879,17.43096162948589,7.552059165172435,4.229880264967237,1.5069069398753283,1.606434600522046,6.672647012678452,3.073494184802076,3.094968663481155,5.669631788196406,3.9349554786164367,3.590780226369044,4.421645812549743,21132272,15.13255600596935,2.1576545,1.3795291,2.4462438,7.564075,3.2676945,5.994806,18.721975,9.080572,9.174406,17.030962,2.7573082,3.9482758,17.1367,9.430744,11.509715,4.493921,1.7550946,2.080444
1528,GXOCbotCcEGXCdRJ,LLPU,6.252328073395316,2.121097772342963,3.4371406540565164,6.477447174821369,6.670817400848635,5.268858568476852,1.463863564770634,1.165152568436888,10.586736547568108,4.14214199869377,3.198644265626312,6.089965842711103,1.821766677860579,7.340175331936191,3.81334925623836,21132272,14.380472260204646,2.3575647,1.1835263,5.005553,9.631122,2.3607264,4.787055,10.399713,10.228754,9.447068,6.308291,2.3194656,3.6975477,6.9055676,7.5563226,6.6350126,5.584364,1.7051846,1.4577138
1529,GXOCbotCcEGXCdRJ,LLPU,12.779085240872655,2.880479228950984,4.215622697987656,21.45869744681892,8.88120514613653,6.403834688049624,2.2201039305974875,1.3488350410892418,8.984494687895657,3.105797006863196,3.914219817365453,5.3777064550282665,4.006071156371902,2.983768051930128,4.900287697982797,21132272,12.075462661753033,1.9142051,1.1826721,2.5181258,10.340778,3.8131862,5.4800053,23.054178,10.916261,9.10051,17.560823,2.6579418,3.9463952,19.309116,9.850705,9.310964,6.3439136,2.1491983,1.8351147
1530,GXOCbotCcEGXCdRJ,LLPU,11.509500492511322,2.1629965792478023,3.736897035425915,16.024829440355656,9.479020339564858,5.520086319419929,0.9806545386098856,2.287487052010421,3.8075136706797386,1.826969846351857,3.543247826461488,4.538767225463241,2.7684122923946672,4.9838201464980525,4.075253524894936,21219799,11.93025099588261,2.0777261,1.4274516,2.806042,10.636287,2.5694983,5.2078185,16.039742,10.580166,11.626956,13.504855,2.6471581,3.9537072,16.417114,11.69369,5.9864717,5.4338245,1.2436936,2.3632543
1531,GXOCbotCcEGXCdRJ,LLPU,6.002541206076349,1.9471212436856025,2.9623593694831203,5.110239605420884,6.620241415902144,4.299125589323565,1.295939609454598,1.251470366179923,8.728584130331459,1.2071886078826406,1.7503076828412587,4.3596102851710805,1.3127292051132495,9.406696471693014,3.243169941473472,21219799,16.770388071757424,1.8053051,1.8402818,4.8626575,6.306753,2.9972324,3.4771059,8.104194,8.68124,9.140434,8.426232,1.8538172,4.3443193,6.335517,7.9008913,7.508975,5.4657416,1.7856072,1.5575633
1532,GXOCbotCcEGXCdRJ,LLPU,8.703485951828812,2.076503983042765,3.747863110611624,13.92054104803535,10.855942969481784,4.8980039254794345,1.318055268920593,3.0250412049822963,3.5134141887222854,2.313020739034258,4.569905927118316,5.451565455114997,3.310330130878924,6.537075700226007,4.5728801188172605,21219799,11.451557688571077,2.2636151,2.1956875,2.8806322,8.72895,2.331121,5.232835,14.141359,11.143408,11.370872,11.821783,3.1246212,3.9533935,15.422596,13.243918,7.973359,4.949063,1.4876487,3.3051558
1533,GXOCbotCcEGXCdRJ,LLPU,8.443113987167994,1.8127199755130656,3.0224230744980014,5.626458863362104,6.118525167389642,4.081673362748634,1.376779378173426,0.9821622919817206,8.984155457424766,1.8085976257721303,1.5825500663121332,5.350072309810738,1.2035759664824692,9.226936602421707,3.544728298620929,21219799,16.85507594214411,1.965699,1.7456598,5.5948896,9.4269495,2.9879453,2.7957654,8.903843,7.9844575,9.9892845,10.380071,2.0621092,4.884679,5.6484113,7.2295704,8.092712,5.1986876,1.7628273,1.3587077
1534,GXOCbotCcEGXCdRJ,LLPU,12.591742905859473,2.570563274203817,3.4452451393215013,18.60343921323119,11.064162661259951,5.144573413897907,1.1832422147280397,2.0269942701138897,5.395613339254862,2.1586434453359327,3.59435539922238,5.225670673301212,3.0583802692537567,4.077472161341923,4.472629124536312,21219799,10.704812870325815,2.0957432,1.5304337,2.235874,10.910522,2.2684195,4.948852,18.492188,11.856806,8.224215,15.899105,4.27257,3.2291622,20.095812,12.214974,5.8085504,5.0961194,1.3552088,2.4894865
1535,GXOCbotCcEGXCdRJ,LLPU,6.0322930032491,1.9338536379900164,3.391745358798782,4.790227324739456,6.582811337902362,4.632604256278787,1.3170128916075017,1.264876407784682,9.876903034640756,1.8078634985475297,1.38389003130724,3.570768071080345,1.1295747813563293,9.467149353233536,3.1979783973434737,21219799,16.927657288864054,2.327382,1.397878,4.3022575,7.7335606,2.7686274,3.624034,7.506355,9.19717,7.669472,7.694237,2.0228462,4.223199,6.541113,8.016915,8.776015,5.8477597,1.6337711,1.7610291
1536,GXOCbotCcEGXCdRJ,LLPU,6.698339666041743,2.924888515032958,4.737688288634633,7.813397469374455,5.070843410072461,3.3606453058105448,1.899206430453525,2.2242700413745315,2.7785036840336,3.762657645252996,3.2269934716907813,3.428528428329764,6.311619208331727,7.813934710733383,4.162850170904832,22047081,8.750613193771088,6.3649254,1.923559,3.486663,7.3833523,3.1983783,5.4892335,9.296243,6.1032615,16.387495,8.41948,3.822348,5.3710055,9.6927805,5.8504543,9.195073,3.7034762,2.3053565,2.3184671
1537,GXOCbotCcEGXCdRJ,LLPU,4.689510481184445,4.775050325600441,3.568254065703468,5.398308182638598,6.138461645436844,2.9340795980324867,1.9496175533896367,2.255068074623259,6.3506998492265865,2.480168491702512,3.2399612359079746,3.3970190913296268,5.460781183720632,6.288015278686074,4.337945470018287,22047081,9.868527638254305,10.715786,2.747351,3.721227,6.1700525,3.4401357,4.3779597,8.000354,7.6060624,10.240017,7.0618916,6.8627257,4.255276,5.477372,6.174273,24.852016,3.951217,3.001787,3.1005042
1538,GXOCbotCcEGXCdRJ,LLPU,6.127454805729153,2.886502623109896,5.018518507709526,7.336691954551374,5.821288326835798,2.360249283017137,1.3794445169151677,1.724222768257123,3.832373598769651,3.5297307918111853,3.382016744324722,3.0451618024027125,5.845717456490229,6.536140595090068,4.123652840759152,22047081,8.621019259445484,5.037127,1.602316,3.2080867,5.8157415,4.189131,7.408149,7.899792,6.298584,19.974558,8.6616,2.3954828,5.346519,9.111587,6.538599,9.110712,3.1611788,1.87633,2.1547182
1539,GXOCbotCcEGXCdRJ,LLPU,5.498480867105071,4.183547288926301,3.81325318851344,4.580772577626656,6.54803661656999,2.631967418524868,2.3417016766610765,2.30234863565088,4.980752121144018,4.782344975849278,3.4434793326190087,3.604156458679296,6.495789363175216,7.061036237297095,4.387069104369309,22047081,10.338506634187851,7.4692407,2.835922,3.1857145,6.8640747,4.397559,4.489207,8.300607,7.2612596,10.877585,7.3592615,5.081502,4.7086377,4.0352254,8.7361555,28.16699,3.1730335,2.9791536,3.1635923
1540,GXOCbotCcEGXCdRJ,LLPU,5.920156531885277,3.1321449711154643,4.972783764026543,6.4194198378960765,5.172475691479868,2.068038919735941,1.903278338500476,1.9940284699574744,3.4461844868546696,3.9416509565681546,3.712778222960224,3.789419385658013,6.441063896124828,6.328583005078731,4.274272784527145,22047081,9.240797545040357,5.587429,1.8732709,3.1484427,5.996938,4.645738,6.074228,6.7835984,6.065262,16.030504,7.9223166,2.4965465,4.8902526,7.5142307,6.8050895,8.652809,2.6160471,2.211547,2.1983325
1541,GXOCbotCcEGXCdRJ,LLPU,4.421947784428294,3.6825402633796656,4.150771433677843,4.537421458129288,6.0094906277370965,3.33609312116742,2.589380067398025,1.6817579211153406,5.033458267066706,3.0086105890430828,3.639516246065741,3.813192661496662,5.481345197827613,7.179233254984249,4.334340283585017,22047081,10.543075237924054,6.3585052,2.9503968,4.185231,6.413394,3.772289,4.79599,6.328471,7.354807,10.275384,7.8372216,4.835633,5.1830406,4.2639527,6.9284225,24.993984,4.1252103,3.4933069,2.7770956
1542,awK92AAn8CMaum77,LLPU,4.124409359443755,3.3093859135790336,1.2722130405031993,3.86139787551806,4.597789233930205,2.996331191961182,1.4717013160983163,0.889337940087373,1.428977328859912,1.151187543153223,2.180830084324677,1.45013338905076,1.026335778374382,1.8807181314271155,1.9918228776218028,21074920,10.576211326431794,1.0661815,1.363455,1.1156402,1.9760321,2.5223942,1.6449975,5.0800815,4.586031,4.699544,7.411974,3.5437796,1.2684554,3.5440447,7.2792892,3.766404,3.2632008,1.4440256,1.0945432
1543,awK92AAn8CMaum77,LLPU,4.140300601639226,1.8713915442753952,2.0693715899349447,2.64752227888651,3.898402861504974,5.890620706129301,1.3393517380961408,1.6369526936682126,4.106089228951384,1.8134944660376653,1.2075723499165654,91.27466726085451,57.41474013426576,18.879643546034284,2.6512410156771087,21074920,11.573696847007897,2.3260093,1.0934643,1.655203,6.184854,1.4730926,2.0248523,3.5422332,3.5029526,6.9341283,2.7163937,3.18059,2.7656133,3.2222028,5.085219,5.3439775,6.2328053,1.511161,1.884955
1544,awK92AAn8CMaum77,LLPU,5.289652561760299,2.914657205033832,1.4001059205201192,2.590219612777441,3.3657361313677168,3.8432828605086136,0.9931239244814132,0.7427239485560673,1.0522861202997047,2.197937678314571,2.313176201331838,1.063553283765044,0.9901918112191114,2.0460772367310223,1.9328600660062925,21074920,9.017486574999603,0.9909217,1.2428567,1.2573602,2.9062572,1.9823805,1.8439804,4.0322385,5.147426,6.966647,7.8230386,3.6302888,1.5738803,2.4802537,3.5685964,3.9323258,3.7854261,1.1322769,0.92131495
1545,awK92AAn8CMaum77,LLPU,4.357376467067386,1.5694986624122222,2.01504960360938,2.741754681340421,3.498761725064891,5.646350999355277,1.568725973493216,1.6863548484343451,4.32406179683834,2.4078440544575472,0.8069428614118215,1.2767029266123495,2.2597596331751983,3.3329066178400955,2.3495437947347244,21074920,10.765168419768344,2.3841352,1.0699629,1.25906,6.234535,1.5669274,1.9187089,4.017358,3.36472,6.503502,2.9839208,2.5374236,2.923268,3.3370008,4.583178,4.5964575,6.1903186,1.6873108,1.9340205
1546,awK92AAn8CMaum77,LLPU,4.840304015653769,2.840599752365878,1.1845914146487273,3.4448583978147345,4.235210600850972,4.445407823523874,1.2126804146314183,0.9151959881511516,1.4851741933713678,2.684179594270161,1.7950881094265332,1.27052932166298,0.9650043871562264,1.7948878653660765,1.9936285441617831,21074920,10.412552341922677,0.91414356,1.3406731,1.2289201,2.550916,1.9292992,1.7079312,4.6820407,4.3725533,6.212239,7.955096,3.6016645,1.4263211,3.2060587,5.533943,4.9037647,4.518589,1.3366711,1.0610116
1547,awK92AAn8CMaum77,LLPU,4.167994114575241,1.7002271451494366,2.181211517268419,2.7685290189654217,3.172521623882311,5.420514108713511,1.757101420964596,1.5247428067652795,4.355693428204999,2.1421228663063103,1.0016287954536354,1.3112669670419934,2.4764162886353467,3.374065291450884,2.324955176584569,21074920,11.69803895512667,2.5054457,1.1526203,1.4383823,5.7380543,1.7401148,1.9156793,4.0655837,3.0937173,6.1388526,2.9555163,2.5328295,2.9098577,3.2254586,4.592111,4.7043853,6.2805967,1.8184595,1.8391035
1548,awK92AAn8CMaum77,LLPU,4.143416509281579,3.059162963972131,1.165503656589027,3.0557105391141386,5.197156923606819,4.351030702144647,1.1670661653558372,0.8442711576477941,0.915460176373716,2.9278558170992084,1.839019347457291,1.51891602921999,0.9987764117213502,1.794765974709056,1.9982697825244,21074920,10.7931528397007,1.1659126,1.3583032,1.1200764,2.7132547,2.3161087,1.4810195,4.727081,5.2457247,7.1298003,7.070444,3.6676881,1.466288,3.1474643,5.554949,4.7067266,4.3319016,1.4073325,0.98732144
1549,awK92AAn8CMaum77,LLPU,3.8166502393502415,1.3423776438927688,2.249130427019624,3.058889299699199,3.833799431029135,5.802318499222618,1.5654681504172308,1.436035924540028,4.203624807922723,1.884888715799528,1.482579564353951,1.559958329248264,2.790831783950849,3.3469123420504365,2.398878985682518,21074920,10.57075011445135,2.7829735,1.2661433,1.0349419,5.430963,1.2008699,1.8352633,3.5884311,3.44943,5.7354116,2.8198166,2.7664611,3.1642177,4.224229,5.5766263,5.73946,6.1365666,1.6331941,1.5054269
1550,awK92AAn8CMaum77,LLPU,4.582288648921905,2.916875653287085,1.6256428337633195,3.1132669550097267,4.911102157445731,4.937409084281185,1.1224051389226823,0.8851991715385388,1.113207871598178,2.7740265251548304,1.5322461136024936,1.3630549032213866,1.026882803636027,1.8604361402416405,2.188785317306483,21074920,10.417407024224849,1.2777683,1.1298766,1.5066193,2.9528737,2.3713756,1.7945251,4.7098093,4.9190755,6.440925,7.773819,3.7647963,2.026296,3.0877252,5.644469,5.6040416,4.99588,1.2199975,1.1620967
1551,awK92AAn8CMaum77,LLPU,5.443512266945187,1.6546592866563736,2.0828053345902675,6.2560334821585535,6.164741577544453,1.1767188968703968,1.473478160859126,1.1323393431935742,1.808807075088849,1.7106893331161157,0.9353738204977176,1.8517193676231047,0.697540486537915,4.902390558361474,2.0629173865875217,21132272,14.564667977741887,1.3704495,1.2292777,1.6623888,4.4971814,1.9325808,2.0051675,19.132242,5.742357,5.4014926,6.4685993,1.9146434,2.4454572,5.396117,7.648294,5.633095,1.7524968,1.6860535,1.287572
1552,awK92AAn8CMaum77,LLPU,8.868440638041578,1.3390695144209757,2.4137579970126457,7.335031304169882,8.072094466943808,9.281846313718509,1.0976502253339635,1.8042897519317336,10.318827194969996,1.9860084709967023,1.891157161055216,94.90411101200564,54.98962558631212,23.018490090173383,4.289296907751752,21132272,7.897161279189111,1.6930891,0.84603167,2.572085,11.072439,1.8263459,3.9905024,15.870275,13.2791195,11.125918,5.961799,1.6714346,2.0698724,6.8603406,6.490943,5.8103414,8.533026,1.1255391,2.332267
1553,awK92AAn8CMaum77,LLPU,4.875941823944913,1.842847464671252,2.069683547064518,7.215356530447101,4.672068148606742,1.4998586116835724,1.3223433089863306,1.5679860000221948,1.3425609637103468,1.1770524799875464,1.447988133107593,2.860866796905312,0.8673501073945722,8.3973851542695,2.2394148561718885,21132272,8.910507996800703,1.7220277,1.3169386,1.760655,3.6696727,2.0432353,2.4793007,19.180885,8.030079,8.650298,6.7438655,2.2953475,2.104519,6.56139,3.5740018,4.7609086,1.6864666,1.5590217,1.6049966
1554,awK92AAn8CMaum77,LLPU,8.723066778252443,1.4669843095397994,2.639069315736064,8.165497882713188,7.520754864198691,9.843354487036937,1.0092337786023802,1.882627196030348,11.24845757578037,1.2516101777246424,1.7546363845445752,3.5534989360203006,1.3677367031299184,3.9912407313291816,3.1121689684831177,21132272,7.342230966500581,1.4702892,0.9075267,3.113849,11.349671,1.9659653,4.419253,15.341333,10.105253,5.9817634,5.9936457,1.7526846,2.2028828,7.1432824,7.1398673,4.9869447,8.730487,1.1615655,2.4276326
1555,awK92AAn8CMaum77,LLPU,5.667062740295117,2.0234480398928936,2.132276650508504,7.257241928370834,5.658208450433769,1.6108218882437733,1.251072498814678,1.1417713811098678,2.066520850963185,1.2907550110118469,1.516251225608401,1.7926123572006545,0.8474780441594433,7.009782151828975,2.3111695962213137,21132272,9.498281990341944,1.9396497,1.3050125,1.5178504,4.4649186,2.199737,2.3496761,23.765,5.5637784,6.2030864,7.234366,2.2854044,2.6342165,6.648611,6.52382,4.702068,1.912669,1.5276154,1.4505539
1556,awK92AAn8CMaum77,LLPU,8.4275694549799,1.554934226351102,2.300215925643474,8.524747850477064,6.34493046355948,10.09945310029438,1.01189565946649,1.84446381492346,11.026375304381764,1.1291870504582746,1.6023364485909546,3.811281707560806,1.525786104180884,4.601584612715347,3.043620831006486,21132272,7.700552070150544,1.5202501,0.95320463,2.4971848,11.111882,1.916499,3.743911,15.065679,9.890544,5.827307,6.015752,1.6590797,1.8745873,7.455046,5.424397,7.5957003,9.154662,1.2309495,2.4354768
1557,awK92AAn8CMaum77,LLPU,5.102488471778533,2.2064144340974985,2.170477281977326,7.274539396671836,5.001064127735148,1.2777268817969918,1.3799858797896838,1.3944972122215316,1.8053114892620656,0.9468669662577284,1.1414169730788446,2.480039627302743,1.0624978200905448,7.400942560603666,2.4450644253126965,21132272,9.044630687833465,1.9139223,1.3083819,1.7378489,4.509792,2.3494008,2.411272,18.305452,5.808796,5.999825,6.6702147,2.3266652,2.521231,7.784749,5.7732067,5.212239,1.7026588,1.5424042,1.5893626
1558,awK92AAn8CMaum77,LLPU,7.009446761598412,1.344597608016486,2.489827741956628,7.94813225254372,7.706934300943533,9.811833518642825,0.904121141058618,1.7195947482667966,10.495637621255057,1.7076029038548937,1.568852885375646,4.8003289698174365,1.545501094502375,4.953499862795859,3.142441241448975,21132272,7.653942087880672,1.3483956,0.98525536,2.4843783,9.209346,1.9473274,3.7904453,15.036234,10.371142,7.190828,5.659369,1.5130286,2.01224,7.440516,6.956937,5.1003118,8.659552,1.2494754,2.146068
1559,awK92AAn8CMaum77,LLPU,5.1006177598604685,1.9422445296448847,2.3539346685169087,7.880030313286844,4.371619419706469,1.9169791933258524,1.1571065664824334,1.3930754434575034,0.9670251642302296,1.0133176816612135,1.399651661152305,2.6883319806146777,0.9796792957810474,6.933859340339182,2.409842116602808,21132272,9.41549289113671,1.8452193,1.0253866,2.1120162,3.7054865,2.0027595,2.8076773,17.606369,5.096521,7.876021,7.7305512,2.3471653,2.3208704,6.659312,5.5546703,6.2939725,2.1597457,1.3826284,1.5375245
1560,awK92AAn8CMaum77,LLPU,7.194859043729593,1.4699607020736971,2.1778291443577538,9.150984370580316,6.369459498807002,7.1731167954642245,1.1762365084273363,1.032067322552935,7.81999995555728,1.804899008096698,1.7671602550492247,2.1219511765062973,0.9321479984051686,3.1553124762479863,2.692373551102095,21219799,5.348548955745493,1.4815816,1.1096051,1.0951892,11.172333,1.5918534,3.8411407,16.44732,6.96623,8.415768,4.958583,1.7165691,2.0760317,6.6456523,6.38997,5.2411914,7.402983,1.4814149,1.1444151
1561,awK92AAn8CMaum77,LLPU,7.670268249682691,1.753313470001058,1.7454893697931448,10.762475632735336,5.532753066954374,1.5974029975909148,0.9413850077161632,0.79976665068056,3.2565193783214603,0.3575979315866896,1.1338749202557217,92.33267332217775,54.780983165378025,18.369904472167825,2.985502979979388,21219799,5.103830112790997,1.2351704,1.2782351,1.5560839,5.977772,1.5525856,3.7686117,33.353153,9.335582,9.59365,10.030613,2.5179586,1.247076,8.8946495,4.671887,2.6582923,1.8109616,1.2648396,1.0559672
1562,awK92AAn8CMaum77,LLPU,7.348886629087564,1.6195811191890406,1.9507513393968268,9.221362992431184,5.546728726477778,8.516775682511371,1.1676818961622688,0.8814971589083215,9.850400526050407,1.1087486842192915,3.605901890726999,2.663256613718924,1.141271112727107,2.590692273431693,2.7355637596285294,21219799,5.677952487352346,1.5541004,1.2342881,1.2700907,11.988372,1.9129183,3.5888417,16.469872,7.319146,7.975198,5.1746187,1.5768186,1.8519408,7.268477,5.1911926,5.9627976,8.13783,1.6042223,0.9836386
1563,awK92AAn8CMaum77,LLPU,8.456440106425376,1.9227437259125293,1.888946674795526,9.992921497712496,5.095269184961983,1.845413435687516,1.2338306220727089,1.0340644341071372,2.392609443946488,0.5272148645130154,1.527781620770847,1.8142663589223265,0.5776710564422102,8.715509014726672,2.297835545744489,21219799,5.720166610301225,1.1694542,1.479288,1.6117833,6.102811,1.6209882,3.6921482,33.451065,9.323763,11.191986,11.0397005,2.7674205,1.4027781,7.2578673,4.821134,2.6112688,2.0442517,1.5844753,1.1924415
1564,awK92AAn8CMaum77,LLPU,8.08528579979915,1.440003851389865,2.211560754089529,8.831709166700726,6.137245113879906,7.606739856251334,1.2208600386984232,0.8556884837778964,10.848220625791598,0.9225023025823108,2.883572437737473,2.252988956565677,1.0706999571488744,2.5051657074040623,2.734054463831745,21219799,5.016792379140469,1.4273454,1.156531,1.2190813,12.160881,1.7786527,3.9386792,16.914322,8.372104,7.1899695,5.424003,1.6167371,2.096915,6.4873013,4.9369087,6.919751,8.083931,1.5823234,1.0382938
1565,awK92AAn8CMaum77,LLPU,8.99490433327559,1.9098755666327456,1.6526004601562585,11.147331893872227,5.814204245409625,1.5934160800596218,1.4185542846992132,1.1392980681637843,2.5680599175096805,0.4261520285825212,1.095684782473289,1.84676797367021,0.5917479719739988,8.558412468216384,2.2667531796425706,21219799,5.303853381333765,1.1346513,1.4496384,1.3593376,6.7493114,1.6177804,3.05802,34.983006,14.025473,12.886241,11.061354,3.0972834,1.2373874,7.599022,4.4800997,2.7894697,1.8323979,1.690102,1.2042325
1566,awK92AAn8CMaum77,LLPU,6.856999765176289,1.5770881347326424,1.9698484191326937,8.423654465725996,7.317105698915246,7.696313724636949,1.2419285788963723,1.2136545802780756,9.253450708551084,1.2150870629995711,2.4232100914212213,2.602764961100517,1.046004896536781,2.752037968171864,2.6173587257250945,21219799,6.350026744782331,1.5975991,1.2206922,1.1952131,9.746994,1.8439198,2.890729,17.239525,10.09442,7.541239,5.508299,1.6367658,1.9566351,6.578386,5.1848273,6.143724,7.551503,1.4868262,1.4993662
